GSM_ID,100152367_TGI_at,100148025_TGI_at,100122391_TGI_at,100146289_TGI_at,100160445_TGI_at,100121818_TGI_at,100139653_TGI_at,100137227_TGI_at,100147092_TGI_at,100155952_TGI_at,100134865_TGI_at,100134610_TGI_at,100146924_TGI_at,100152843_TGI_at,100148916_TGI_at,Type
GSM617006,29.27021,8.655733999999999,16.13751,3.0557,32.70326,21.65082,10.37621,28.73895,3.576581,18.09586,16.1904,14.57347,7.1531210000000005,12.29776,19.00126,3
GSM617007,18.03096,31.17183,17.95259,3.723322,30.70907,15.13928,27.96865,12.11108,8.998755000000003,24.66623,5.568499,10.2684,9.402348,1.785566,24.74015,3
GSM617008,31.37838,20.21386,24.8878,8.536781,38.6652,21.61072,25.38285,34.237109999999994,6.838225,25.31258,11.19525,6.224019,10.56012,4.302139,26.675390000000004,3
GSM617009,33.831759999999996,19.42505,21.87908,1.718794,39.06813,14.701770000000002,6.147347,35.13562,1.626708,34.16528,9.249937,6.478655000000002,15.72725,7.723845,21.82666,3
GSM617010,22.30852,27.87477,14.08295,8.0865,33.88688,8.168166000000001,12.86943,13.76058,6.202225,35.75383,10.66081,4.807804,20.62668,17.774079999999994,15.55632,3
GSM617011,31.850070000000002,28.08673,13.34124,1.913753,29.46105,15.77185,13.16944,28.27645,5.734312,34.165040000000005,25.41352,5.097663,8.332182000000001,17.49482,31.01649,3
GSM617012,16.428910000000002,25.35834,17.2631,4.686319,27.62533,13.92443,27.19102,14.93101,11.5637,17.16354,2.3226560000000003,10.35884,14.66729,8.300283,24.05782,3
GSM617013,21.28284,27.58037,16.56849,13.472920000000002,26.3119,11.60826,31.552190000000003,13.74133,9.26909,26.59504,16.66,7.461186,13.22998,5.549356,11.57663,3
GSM617304,4.468781,17.05126,0.400823,0.2575303,1.051378,8.017151,4.8308620000000015,0.3594385,1.854366,22.61907,5.216531,0.1075663,1.180585,20.66661,23.52766,4
GSM617305,0.7775155,9.69242,5.427264,0.5310111999999999,19.71382,0.2980051,3.579749,1.809146,5.316582,26.42385,2.439914,0.1112534,5.811165,0.06909005,12.09745,4
GSM617306,1.969813,11.98028,0.9222412,2.713854,1.7071619999999998,3.803205,0.2877402,0.4076827,18.63384,13.91598,18.27167,0.5042443,17.612379999999995,3.220481,25.13603,4
GSM617307,0.3800604,27.92412,4.617863,0.2099908,8.642027,1.31369,0.1282181,0.23288470000000006,5.9811190000000005,6.651160000000001,15.4728,0.07267737,0.9891101,1.008638,17.61634,4
GSM617308,8.254539,14.245999999999999,4.219493,0.4536827000000001,11.82293,1.35903,0.2583237,7.281411999999999,1.037609,6.881345,0.8634444,0.5429181,0.5429162,0.3220103,14.19655,4
GSM617309,12.86769,19.20654,2.818765,0.3464799000000001,9.107289,8.97528,2.7287,0.6224668999999999,2.900305,34.188959999999994,31.66506,0.1157236,0.4108208,4.483758,24.65345,4
GSM617310,0.41945479999999996,21.10172,3.317313,12.84837,16.49718,2.638123,30.46588,0.30994570000000005,32.04268,18.94207,0.4064496,1.378329,19.35774,0.2645887,23.18616,4
GSM617311,0.8651959000000001,18.97115,2.680701,0.3644197,6.167168,10.19187,31.14248,0.4299231,1.466517,29.3846,5.831393,0.1243101,0.6156049,0.7580865999999999,18.44563,4
GSM617312,2.1327529999999997,9.040795,1.20782,0.6884986999999999,4.047886,0.2308611,0.1699954,2.175252,0.4759505,1.475914,1.512702,0.2265989,0.4801963,0.9401016,22.95356,4
GSM617313,13.248070000000002,17.947770000000006,7.108623,3.230312,15.41162,5.321426,5.2532440000000005,10.71855,11.34163,0.3812188,7.198639,0.4137508,6.575455000000002,7.157079,22.93274,4
GSM617314,30.73395,22.61178,2.309792,0.3413139,16.830370000000002,0.7798470000000001,0.1730374,17.62496,2.443613,1.397257,11.24838,0.15273989999999998,1.093618,0.31996240000000004,12.42438,4
GSM617315,11.27245,20.84845,0.4622332,4.441949,0.5185627,25.46185,3.958843,0.400505,10.34731,2.875851,12.97552,0.3596805,10.67001,18.25989,19.20521,4
GSM617316,27.188109999999998,22.3617,8.519138,1.603197,15.31865,21.55241,26.65178,30.913390000000003,4.849319,3.245937,24.59879,12.1561,4.569661,13.42062,23.77604,4
GSM617317,32.86933,19.2537,6.213932,1.63484,21.38123,2.297698,1.238946,27.797220000000006,8.531114,11.05902,2.587177,0.2086762,8.435296000000001,0.26555300000000004,24.84769,4
GSM617318,14.455729999999999,13.95344,1.207546,5.032499,1.224758,12.81942,22.89646,0.1687606,12.62086,0.5220002,16.29275,0.08890771,16.321620000000006,5.799535,10.12983,4
GSM617319,2.986928,15.75806,12.33967,2.513898,25.24561,7.480511,0.7553066999999999,2.665479,25.59522,3.776905,2.288919,0.07332478,10.27728,3.259515,25.14149,4
GSM617320,23.58468,16.88905,10.23305,7.891951,22.4867,15.63171,18.69823,19.76617,29.08002,18.49875,10.80882,4.055566000000002,17.39096,2.723717,19.46891,4
GSM617321,12.74567,27.08143,16.52757,9.520097,26.51545,2.401203,32.03443,0.4791338,49.63911,13.55119,19.36037,0.5738985,31.7336,0.1135647,15.66041,4
GSM617322,9.159307,17.05696,0.5305955,1.726832,2.617136,16.819960000000002,2.283702,1.147229,26.83998,14.11486,18.7266,0.1161575,19.487170000000006,10.07405,20.64009,4
GSM617323,27.826690000000003,15.71558,11.31616,4.285806,25.12605,16.376839999999998,5.086389,17.67074,28.25848,8.297366,12.42206,1.373752,15.31886,6.148635,16.29496,4
GSM617324,1.6626580000000002,20.42028,3.645255,4.940988,10.85467,0.5504745,1.209178,0.6082526999999999,33.74604,17.71622,16.66154,0.05387703,23.97646,0.7849602,13.0625,4
GSM617325,5.016416,24.87185,2.118448,1.718596,8.860349000000003,11.67087,17.482039999999998,10.27852,1.411104,18.64419,2.827666,0.1996493,0.5823249,0.5098877,25.73347,4
GSM617326,16.13917,19.25245,13.11711,0.8476334000000001,24.64348,0.213307,0.2226013,6.173235,6.520029,19.40234,2.210519,0.3866222,3.025961,0.13807879999999995,17.01976,4
GSM617327,1.43547,15.9845,13.31568,1.943939,29.22266,9.207888,10.96181,0.5616048,7.200964,25.00999,4.333345,0.3187333,8.531678,2.170648,19.672,4
GSM617328,0.3342884,23.47992,3.05052,4.280108,10.38664,14.59594,32.77487,0.2724148,7.094415,25.11247,1.431278,0.2061494,10.6876,3.530213,23.02294,4
GSM617329,20.446089999999998,23.78158,9.454759,6.152225,23.63096,7.46155,24.02889,18.45084,28.8929,16.90393,16.94545,4.716548,20.05595,0.9532563,16.06229,4
GSM617330,29.662090000000003,17.84079,4.997123,2.436824,19.01241,19.97081,28.74,21.87784,3.953585,0.1591631,8.462924000000001,0.1411057,4.763116,25.61319,19.16001,4
GSM617331,21.79202,15.46648,4.132432,2.1788380000000003,11.28172,16.10821,31.59116,8.219507,18.91427,12.91581,24.85274,7.203859,15.02425,6.0763120000000015,22.17931,4
GSM617332,29.519920000000003,13.95743,4.194736,0.7221886,15.6383,10.83267,0.6766475000000001,16.26207,5.147821,0.8266514000000001,2.2024,0.04687453,2.089193,3.091851,24.8231,4
GSM617333,17.02936,13.74879,0.6762806,2.530594,4.8108309999999985,2.7894240000000003,10.79128,4.546521,8.21908,5.668351,18.00347,0.4918239,9.27564,8.511846,27.24302,4
GSM617334,28.76045,21.95711,5.897058,6.791978,5.439548,18.6531,15.87021,4.789363,10.37956,19.01645,18.83166,0.6491091999999999,7.243855,0.2196327,23.39128,4
GSM617335,6.87825,29.81973,15.97918,1.561099,26.93447,3.332486,0.4902317,0.4669821,0.6489592,13.92011,31.81332,0.1806184,0.1901651,0.4965219,11.84241,4
GSM617336,0.3163052,30.67588,2.776475,8.971766,7.734317999999999,0.09198722,25.91407,0.1099711,21.269920000000006,22.41135,1.505519,0.17648529999999998,12.43571,0.8790328000000002,13.27004,4
GSM617337,27.43187,22.5242,8.538013000000001,2.725474,23.13392,3.832815,19.43875,14.23031,4.727286,16.95675,7.686445,0.1725077,4.133675,0.3917075999999999,21.04228,4
GSM617338,5.540332,18.32848,1.025452,0.8518457,1.437861,7.9712770000000015,0.086996,0.3520909,2.856534,3.066993,22.08014,0.28531100000000004,2.793688,25.16284,25.91094,4
GSM617339,31.517509999999998,29.73813,8.169131,1.814444,26.88829,24.87399,8.030577000000001,30.63024,4.858005,11.11484,18.22853,11.21945,4.3532910000000005,6.62363,22.09586,4
GSM617340,24.87956,11.47288,1.050317,1.114089,6.453348,16.122529999999998,13.50927,4.147442,8.471673,18.60446,16.10042,0.6701095,6.5951369999999985,2.98854,19.67003,4
GSM617341,29.13768,18.15966,3.4203870000000003,1.255365,17.19537,2.979341,1.944008,16.69794,3.872833,0.8433359,1.707112,0.5398781,3.729959,0.7343123,9.538394,4
GSM617342,22.660339999999998,29.71994,6.318956,1.177679,15.08346,18.98922,30.342270000000006,10.28121,4.531882,0.1948816,28.62684,0.22001170000000006,3.4499910000000003,3.011878,25.17621,4
GSM617343,9.515981,21.96256,12.05051,0.8180419,21.74948,13.291529999999998,29.26663,4.668281,1.709703,28.2609,22.424,0.451072,1.181278,12.03786,20.6243,4
GSM617344,19.980179999999997,22.81738,1.079077,1.365378,1.6991,3.487831,2.077603,34.48165,9.369637,13.88151,6.91112,0.1549128,5.945265,1.345047,24.20325,4
GSM617345,0.6741083000000001,16.73503,6.372730000000002,0.30855340000000003,9.795339,9.718889,0.4632238,0.33175809999999994,0.5002633,0.04917725,3.511307,0.1965606,0.28745740000000003,1.587285,22.87516,4
GSM617346,8.21155,17.56883,3.091627,1.738633,12.2345,24.72295,0.1916727,1.573041,10.49136,15.73298,17.13724,0.1746444,8.663603,9.875466,16.40352,4
GSM617347,6.962364999999999,11.15103,3.02639,0.9817233,9.805935,18.18282,3.556719,1.2030610000000002,5.879539,0.0208391,20.926170000000006,0.2502952,3.992391000000001,10.25098,18.12554,4
GSM617348,30.32348,19.38655,10.55926,0.8392439,20.90939,13.52581,0.1764466,28.475890000000003,1.485515,0.0164742,0.9839197,0.6146391999999999,1.009411,0.4811709,15.60284,4
GSM617349,0.3050303,13.70849,4.501228,0.3311023,17.81966,0.4370043,4.656733999999998,0.2511797,4.185532,13.82274,17.439510000000002,0.0608496,1.619153,7.139444,14.31525,4
GSM617350,0.34719770000000005,10.82884,0.3060281,1.329165,0.5243505,3.508736,0.3682839000000001,0.4453286,9.010946,10.52553,16.82439,0.08728491,11.0158,0.2913294,15.87715,4
GSM617351,14.774389999999999,23.80016,0.3545598,1.588449,1.188504,20.53392,0.5922435,0.2024078,17.45666,0.03640038,26.45675,0.14503470000000002,7.664153,11.91054,24.35016,4
GSM617352,7.958245,10.74418,14.32858,1.187987,26.39597,0.1839769,25.27212,1.569919,6.493659,10.4987,6.1552370000000005,0.06582577,5.323271,0.09129407,20.82549,4
GSM617353,14.567929999999999,21.16213,4.050802,6.744884,15.90749,1.741687,8.844714,0.4210877000000001,19.9898,2.420389,3.50965,0.6489708000000001,15.32646,1.115685,13.75445,4
GSM617354,8.624827,20.24164,3.4741160000000004,2.254703,11.19471,2.183411,4.037072,2.377603,5.813656,0.6662709,3.70808,0.28004840000000003,6.279804,15.45117,24.60793,4
GSM617355,1.084166,33.64738,8.124924,4.906795,20.60101,14.36747,36.62388,2.3582970000000003,6.002335,1.846736,1.915244,0.4012676,9.670633,3.852475,24.06632,4
GSM617356,3.34214,27.95206,0.5356917,3.447255,2.49487,19.19458,2.0592200000000003,1.163769,17.34113,24.63274,1.859419,0.6458927,13.827470000000002,2.699399,11.50231,4
GSM617357,8.301423,9.324585,2.756812,0.5502878999999999,14.722170000000002,13.91086,34.29149,0.2249481,1.713052,15.21329,33.63458,0.129437,1.120484,0.2447854,21.76418,4
GSM617358,29.35575,31.78635,2.673028,1.367467,20.05937,17.31488,2.210218,12.8334,3.215724,13.843420000000002,2.520121,0.2351496,2.529586,0.1881522,20.90847,4
GSM617359,16.30025,14.00429,3.329326,0.5175055000000001,3.199983,0.9971417,0.2318315,0.2031767,4.723779,1.794191,28.952790000000004,0.1614221,3.906102,2.579003,13.82767,4
GSM617360,0.36261059999999995,22.45336,2.15041,2.3453880000000003,4.521039,0.6529855,2.241919,0.179705,37.25745,5.255701,26.79295,0.2424371,17.260279999999998,1.014311,13.36803,4
GSM617361,33.228190000000005,29.30362,1.36734,1.06402,8.93854,13.6453,0.22233720000000004,33.21921,2.282469,14.48104,1.209019,0.5775263,4.4796580000000015,0.2194294,18.61897,4
GSM617362,2.382263,24.33231,8.068577000000001,6.435672,17.588179999999998,0.6858938,0.2974528,2.922225,11.39093,4.999321,16.178060000000002,0.1608295,4.620592,1.088302,11.66537,4
GSM617363,0.15531520000000001,12.45509,9.716735,5.620118,23.40585,0.1022849,9.516845,0.2255335,41.80127,23.23624,0.1913807,0.1314062,24.39086,2.533185,14.61847,4
GSM617364,1.344411,30.42369,18.71443,4.3142559999999985,24.45099,8.270078999999999,33.907340000000005,0.8356150999999999,3.4843620000000004,0.6065626000000001,11.98017,0.8786939,2.530981,0.2768522,19.35895,4
GSM617365,25.46613,31.32105,1.003815,1.911938,2.388807,0.5233722,14.742729999999998,9.65505,6.075171,25.14834,1.372133,0.17241320000000002,2.265194,0.09377535,16.02688,4
GSM617366,4.243171,27.54143,3.200497,4.374308,8.200967,7.16926,12.97204,2.908073,27.44577,13.52302,0.6195461999999999,0.3201684,20.24607,11.90376,13.84236,4
GSM617367,18.15138,24.57218,4.198353,4.157562,17.83565,5.027034,14.26359,3.269771,25.51437,6.276618,21.19482,0.2893925,19.28472,19.74349,27.08572,4
GSM617368,13.033439999999999,29.02861,8.273257000000001,2.398676,14.9924,1.294198,1.431285,0.34120500000000004,11.81693,1.403198,30.32667,0.32107529999999995,9.732717999999998,10.40897,15.43833,4
GSM617369,9.264778999999999,26.10272,1.231826,9.054108,9.360603,16.31032,2.018864,4.045602,30.30796,15.45304,21.49596,0.2098591,22.8406,7.272587,20.27378,4
GSM617370,4.680662,13.81571,1.681491,1.13301,14.52331,5.588615,1.903907,9.623443,5.083928,21.81261,0.4230547000000001,0.2209596,2.648572,0.2393984,15.0162,4
GSM617371,2.967435,7.805414999999999,8.732986,3.159567,25.71791,12.9082,34.2425,0.735209,14.40474,0.5310984000000001,17.10557,0.3407745,11.56129,3.892247,23.6565,4
GSM617372,23.29871,14.65616,0.6617770000000001,1.928986,2.6436580000000003,3.222188,1.839362,23.55582,6.370707,4.521674,8.137467,0.2599493,6.35869,0.2029371,16.31145,4
GSM617373,1.6665450000000002,18.80349,5.906975,0.8241268,21.55366,1.741395,7.8309190000000015,0.767655,3.186532,1.616726,26.18637,0.115373,2.251395,1.053118,18.98592,4
GSM617374,10.08462,11.10402,17.634970000000006,3.348012,27.01225,14.26903,25.9949,3.350888,28.92933,4.146339,17.2541,0.3917173,18.58334,18.9968,25.35478,4
GSM617375,0.3857115,13.29981,8.332705,0.2504285,0.3424459,1.804664,14.01632,0.1802703,3.474678,0.2725711,10.01691,0.220635,3.511581,1.054035,21.3317,4
GSM617376,16.35127,30.4561,3.194545,1.435452,10.57357,26.0251,13.03472,0.2924897,7.353622,18.17428,6.395208,0.9575412,7.2890320000000015,10.69105,24.15073,4
GSM617377,0.3264189,11.77883,6.421279,0.8377054,16.83697,0.31417690000000004,8.830175,0.553638,5.560378,1.2714379999999998,7.611219,0.08960981,2.882071,0.1008735,15.54131,4
GSM617378,0.5380560999999999,8.831961999999997,0.979613,1.020427,4.048568,0.9323726,0.2496675,0.240028,5.731859,9.016168,21.08086,0.08800183,8.909158,0.2735962,17.347,4
GSM617379,32.63257,32.36916,12.36898,1.255639,23.90019,24.73491,2.0396810000000003,6.31882,9.236771,4.445014,5.76351,0.1245111,8.270061,0.2396257,21.47917,4
GSM617380,0.7374999,11.48855,1.154559,4.624781,2.6711560000000003,2.327551,0.3909646,0.3133768,34.481120000000004,8.953608000000003,17.64141,0.9008552,23.89237,0.2244156,13.53481,4
GSM617381,5.170172,17.0478,1.030027,3.352214,4.2998059999999985,4.978081,25.62058,2.04021,30.28307,10.35637,3.179072,0.33304120000000004,20.36116,3.754288,22.65369,4
GSM617382,28.474,11.98525,0.5324274999999999,2.993469,0.8441026,0.1476797,11.15985,10.18125,32.39457,23.08444,1.912464,0.26266,16.105529999999998,0.05814059,23.00819,4
GSM617383,4.679733000000001,11.06799,1.050533,0.1543537,10.64327,7.923105,0.07658157,7.675207,1.529986,2.11785,2.784976,0.1678145,0.1790985,6.696217,24.4653,4
GSM617384,10.8694,27.16285,1.614267,3.021425,4.946561,0.6184350000000001,11.9254,0.2206971,12.16705,15.55619,9.899992,0.12228110000000003,8.052833999999999,2.189087,26.41727,4
GSM617385,8.338022,14.405,0.8162771,0.8532162,5.532389,0.2476053,0.2944896,21.81594,5.34795,5.246704,0.5765708,0.07008833,5.8988,0.3077565,14.96826,4
GSM617386,0.4411474,11.01461,0.8086364,1.90083,1.800534,5.255454,29.4395,0.2673527,12.22715,0.8774649,17.190170000000002,0.2914578,11.36135,3.989304,23.09557,4
GSM617387,2.0787880000000003,24.42674,1.1739879999999998,1.807359,3.3457440000000003,1.029313,1.440443,0.8977904000000001,15.09909,20.51668,18.6261,0.1348203,8.819500999999997,1.441662,17.11445,4
GSM617388,24.89474,17.47147,1.259421,0.5590022,13.95776,20.3519,0.1494106,30.603590000000004,1.049063,18.76744,2.975,0.1998787,0.40997,8.051238,19.74932,4
GSM617389,10.77618,13.21739,2.1310740000000004,0.7358283,12.44084,25.56841,0.2543365,1.256887,9.183193,19.10733,3.485464,3.82784,8.729330000000001,12.50008,24.77897,4
GSM617390,34.016729999999995,13.34944,0.9285391,0.3267421,20.67014,17.87135,0.6674772,29.66031,1.289131,17.40063,1.778309,0.15157920000000005,1.647659,2.690834,22.04244,4
GSM617391,7.3884669999999995,17.09214,6.251654,3.2353,15.24614,18.24437,29.39203,1.140458,11.44429,13.79349,27.46709,0.8082606,11.81928,4.454422,21.55448,4
GSM617392,5.455997,26.711640000000006,11.64053,0.678643,14.94685,2.386284,11.35937,0.2646401,4.769304,1.126211,25.4185,0.405831,3.497774,6.435834,18.31166,4
GSM617393,12.44433,16.531570000000002,8.023422,5.8924949999999985,16.6332,3.381243,30.56268,13.34324,22.42035,11.29653,18.03453,0.6825342,14.95596,0.5045813,11.25636,4
GSM617394,21.40985,15.83301,10.90959,6.732409,24.42454,11.3178,25.0008,23.56987,22.66668,5.176977,13.42963,6.75494,13.73531,7.409700999999999,17.58984,4
GSM617395,0.8911661,15.82959,5.6255169999999985,3.412163,14.50678,1.445539,9.349919,0.6193434,22.82578,3.991332,16.0081,0.4358168,12.85277,0.5017140999999999,12.18247,4
GSM617396,3.792852,20.76467,1.952575,1.367034,4.442446,0.5358934,0.2291898,1.724509,16.17994,12.10941,15.52964,0.1902156,9.802471,0.13002139999999998,5.878933999999999,4
GSM617397,29.88107,10.60514,3.906519,0.3725714000000001,21.36352,1.72877,0.1316504,13.5572,1.637229,1.389371,29.48821,0.2024861,1.21254,0.7332462,18.38556,4
GSM617398,2.0127770000000003,17.75181,3.473354,5.364882,19.54589,24.52501,26.13377,0.3299042,18.52766,24.445870000000006,19.767670000000006,1.2037719999999998,11.97982,2.567462,28.4498,4
GSM617399,34.75553,31.61996,0.6743406999999999,1.108845,5.849996,13.86795,31.30225,11.60075,0.464719,20.85336,0.9961756,0.2734879000000001,0.1868132,0.3698515,17.345879999999998,4
GSM617400,2.1409580000000004,8.283973,1.605402,3.454197,8.409298,5.621297,0.3271416,3.886251,23.40773,6.022887,12.46267,0.1504221,14.1246,1.689628,22.19123,4
GSM617401,0.5813060999999999,22.24771,4.507317,16.54739,14.2129,0.3332136,0.7250066,0.8592136999999999,47.93162,19.26181,0.111644,0.6861098000000001,31.29036,0.3383581,12.23542,4
GSM617402,3.047992,7.700912,3.815425,0.6157054,3.833284,3.795269,15.47803,0.8807457000000001,2.154066,0.16566,26.80676,0.09485683,0.4540362,0.06652425,8.94768,4
GSM617403,0.578396,11.78359,14.50808,0.4368760999999999,25.47052,3.648778,14.3693,0.3332626,2.329871,0.3849373,24.59743,0.8095651,0.8892021999999999,1.596559,21.47844,4
GSM617404,0.1005727,19.92782,3.495255,6.087279,10.05184,0.16774129999999998,0.1389103,0.1820579,30.22535,6.451745,2.642078,0.1024359,16.50164,0.9740614,8.558016,4
GSM617405,1.0603209999999998,12.26208,12.9904,0.752346,22.27168,0.8917864999999999,19.76813,0.7235732,6.755317,19.37033,26.943240000000007,0.2555889,2.318967,0.05113536,22.01384,4
GSM617406,7.879322,30.31162,0.7438384,4.450582,1.837755,29.0393,0.3787893,1.589244,14.506670000000002,5.888027,2.72558,0.2800812,17.76427,4.945526,24.40691,4
GSM617407,2.828122,33.63299,4.220993,6.340089,13.67978,0.2654533,6.155214,0.3638149000000001,40.49391,21.72099,3.3992760000000004,0.1347034,23.94564,1.855139,11.09169,4
GSM617408,7.784336,12.91585,3.286967,2.316209,16.29576,6.801728999999999,9.224075,0.301647,21.31289,14.28699,21.50769,1.214102,14.17054,11.09015,14.63706,4
GSM617409,28.26527,10.35497,9.913006,3.690507,27.26215,3.074037,6.959321000000001,6.363482,24.93395,4.341828,4.125787,1.455707,14.17603,1.226868,19.43021,4
GSM617410,1.8087330000000001,13.23965,2.780563,0.8698587,8.749583,15.83968,1.920114,1.274598,7.978649000000001,0.2395567,11.00936,0.3652483,4.109972,13.196179999999998,21.5472,4
GSM617411,1.136064,23.70613,2.291486,6.420331,6.520919,0.1604907,11.56024,0.2484709,2.563991,3.91558,21.06946,0.08373924,0.7194257,0.1804557,19.100720000000006,4
GSM617412,9.373752,15.63736,10.35172,2.29035,18.93572,2.52129,1.188286,12.93184,30.096590000000006,4.893896,3.2662720000000003,1.450512,14.138179999999998,1.173025,9.672423,4
GSM617413,0.4515042,10.22332,0.29054440000000004,0.5691991,1.481851,8.539783,0.17039939999999998,0.31946529999999995,1.964926,0.07344239999999999,1.506017,0.4958719,0.9726031,2.940116,20.33453,4
GSM617414,25.784,10.79388,6.281971,1.135251,20.61755,0.2265878,10.64626,12.69373,1.244623,16.523989999999998,2.821006,0.2135871,0.3359868,0.2806553,18.10923,4
GSM617415,15.44244,13.75228,1.740638,5.787171,4.327991,12.48737,17.01829,2.266079,37.26947,12.66895,26.97145,1.746404,20.87568,5.565066000000002,17.50711,4
GSM617416,26.704159999999998,22.59711,0.8242653,1.649103,7.928657,9.368124,7.414254,2.09346,6.703935,2.06931,25.23086,0.34078309999999995,7.994956,4.587839,21.39105,4
GSM617417,7.74965,20.87423,5.399911,5.574976,17.74579,4.584565,2.074916,15.81862,25.57433,7.324775999999999,19.64077,2.059774,15.62578,1.870104,23.03811,4
GSM617418,0.1221874,28.88073,9.432562,0.5150895000000001,24.69644,0.2502334,2.4291270000000003,0.1824261,3.247293,0.05616096,0.5797787,0.05042193,2.099124,0.2110607,12.01351,4
GSM617419,3.6553440000000004,9.049781,1.842008,0.2408116,5.9056370000000005,0.3051186,0.7483326,4.027357,2.573902,19.35482,3.3745580000000004,0.4096834,0.5064496,0.1177079,24.70396,4
GSM617420,23.06583,20.33362,2.968529,4.212492,11.58857,3.337701,1.056268,10.03654,31.28448,19.2904,7.722252,0.30882009999999993,21.82995,0.13371860000000002,17.57281,4
GSM617421,0.6218965999999999,17.50887,8.110697,10.98847,8.687041,0.5728165,5.9751330000000005,1.172091,48.80246,3.643408,2.897039,0.2290648,34.35764,1.560342,17.5477,4
GSM617422,5.865552,24.20178,0.5614838000000001,2.221936,3.5215690000000004,24.04199,17.44979,3.024648,8.390895,15.95369,9.304397,0.533646,6.725712,2.06907,14.45182,4
GSM617423,2.5381150000000003,20.05013,2.2442,0.3630098,10.12198,9.875147,7.259813999999999,2.060047,1.490615,3.532611,13.48862,0.06427881,0.2014442,4.402348,27.37908,4
GSM617424,0.5344272,10.53212,5.741428,1.288491,16.883779999999998,0.215082,1.507491,1.150292,6.482911,2.824449,8.334118,0.1016013,4.208138,0.05648364,8.078009,4
GSM617425,17.72539,20.59192,0.8499527,2.674176,2.904113,21.66212,13.57642,1.530834,18.62359,24.07463,9.34101,0.2298567,12.24869,13.04583,21.56993,4
GSM617426,2.365363,16.8229,14.21745,0.4927499,18.91814,8.947548,0.323469,0.4207239,1.251474,0.7599755,32.19637,0.1525568,0.6720073000000001,6.472934,17.19525,4
GSM617427,1.555049,11.31713,1.798588,0.3002875,2.312794,7.947964,0.1177019,0.476555,3.80036,0.758297,14.86385,0.08083559,4.687817,14.25883,22.38002,4
GSM617428,25.09467,16.608060000000002,1.171042,5.341257,3.95308,0.254853,1.836161,12.53661,23.23596,7.630346,4.146816,0.2403565,10.02296,4.169735,23.8498,4
GSM617429,0.49303959999999997,10.52217,1.728384,0.8634503000000001,9.655684,5.760026,26.21012,0.3124688,2.868418,1.026669,1.968979,0.2235125,1.044116,0.4121255999999999,15.340979999999998,4
GSM617430,11.8284,24.82465,3.399595,1.788946,14.80534,0.9016048,0.4670395000000001,0.16219760000000005,18.43944,0.07924552,12.33583,0.1335964,16.19081,6.5396800000000015,15.54126,4
GSM617431,13.6077,9.259366,8.120272,3.5101379999999995,21.00926,3.4575720000000003,2.934298,9.448244,39.90233,6.785372,2.149293,0.8258284,23.40811,0.4952015,17.8391,4
GSM617432,6.146081,12.58154,1.274154,3.708159,4.411521,8.723859,3.314806,1.223595,34.36363,26.405140000000006,17.06486,0.4303384,22.21918,9.607462,25.40203,4
GSM617433,25.74515,9.383242,3.206319,0.7343462,0.3089487,2.477121,0.9282405,3.046537,3.40749,0.08258036,1.73151,0.1370825,4.225912,1.030576,25.20093,4
GSM617434,10.55826,14.57569,4.035532,0.857017,18.80456,1.094693,0.1033388,0.1732499,14.22167,0.01736688,10.01223,0.06867529,17.82137,5.95124,16.62758,4
